epoch,f1,accuracy,precision,recall,train_loss,val_loss
1,0.2198235255065391,0.5707737444159874,0.1774724396007309,0.20392361931075925,2.4430691991617546,2.5164203901036735
2,0.2291003394576315,0.5292640819866657,0.1480539630689519,0.17810653521719005,2.439016847657126,2.5061105005543576
3,0.2481855400580411,0.5619917843625172,0.13805639031057942,0.23638103999897153,2.3303414694732925,2.556490837321717
4,0.1743936971926907,0.5506079585904698,0.1825631320753038,0.18395404580480987,2.4107876350010633,2.3947215461070215
5,0.20039160142221515,0.57873683971301,0.19104034109886342,0.18710173011267572,2.3246116576572295,2.421257311700516
6,0.26537327664113364,0.5510522048077403,0.2110009463292434,0.2368477954825177,2.349014154163529,2.30958153244102
7,0.26301244247563843,0.5656309692285517,0.17285265157642635,0.26878743530874133,2.3084372087131726,2.334645070363371
8,0.2543803698657176,0.5833538188716061,0.2232480222457111,0.21772262336555534,2.2882645289698154,2.3576508931672233
9,0.2587636001592739,0.5917211033686328,0.20459419903882592,0.2115668847676268,2.1345785810658335,2.3519923710186625
10,0.24387906625532976,0.5761934547630628,0.20962286396813637,0.2642961269629323,2.1934495479194784,2.3281780802716514
11,0.27912775814945795,0.5881773214824548,0.20688625711395536,0.2509320455967208,2.143649538177802,2.241660315489561
12,0.24593464302909993,0.5958546825000288,0.2250171300823349,0.2303477186353581,2.074203767604639,2.206254217011869
13,0.26873458429600644,0.6132116170268613,0.24014085715567693,0.25876432956335943,2.074252670495957,2.251800034938325
14,0.28797211191091776,0.6143136417102616,0.26522422808875773,0.24920119339907176,2.048637427163504,2.1966125764169075
15,0.29946253182143157,0.6112283451041857,0.23986279861817533,0.2649582532374441,2.0153068911443026,2.1307040955540426
16,0.30172511206674096,0.6184289012422702,0.29300028407802886,0.26318522207130524,2.001456160540893,2.1181475249455843
17,0.35636007762386573,0.6270393635774688,0.290060511286372,0.2928392215678689,1.9899342921667682,1.9750975539798454
18,0.30357535880504477,0.5527570114790421,0.30040138851831066,0.31495071174488476,1.8520164256121887,2.1190599247671322
19,0.3502934059719151,0.5768821238906949,0.28384120578934247,0.31906581834952996,1.8342614810523834,2.0614353022070313
20,0.33921132499327333,0.5979456618962128,0.2911610190472373,0.28302421825042345,1.8741044942663343,1.9715548870493644
21,0.3479484883129975,0.5665441032257844,0.29114374509774027,0.31632277426629013,1.706181868278328,1.9349916459290515
22,0.3300307802547175,0.6057525310372452,0.29515276995335327,0.3335332059509151,1.6456497987074854,2.020111759377669
23,0.3483069581185827,0.6202060448634419,0.3209386990163328,0.3441940963210829,1.6510082024010477,1.8901852997677904
24,0.3482688874390017,0.6057488658345214,0.327658302659621,0.34957305344985695,1.5393392863186366,1.830607209492774
25,0.3384266226257211,0.610160956484695,0.3382877005347145,0.37492286346713427,1.6181985931198166,1.7886113947157813
26,0.3654891291580084,0.6590827909406153,0.3231017812144312,0.33824810450381054,1.549419229817503,1.782677784402109
27,0.3483025742903685,0.6583557332999833,0.35479097347453853,0.37060330534633906,1.4835387603590173,1.860367287076103
28,0.3847876556546947,0.693583003766363,0.38733933054086395,0.35466743487814056,1.537003982904315,1.5866258193586464
29,0.3689591183058687,0.6280112077901717,0.3023664908895921,0.3847823580429041,1.5376149825101149,1.7318050035770731
30,0.3483620526913295,0.6387948567341927,0.36526622763127337,0.3750944020548814,1.4557878645568285,1.617856850910624
31,0.3678875830154228,0.6528490356372916,0.3453164114246069,0.35362808635274395,1.4181004248761002,1.628864444397154
32,0.4010288649031335,0.6649249416185213,0.38179172644267767,0.38024406958214657,1.318305819179817,1.528887864327096
33,0.4162525256476964,0.6383723696513796,0.36160330007851255,0.39336446673677516,1.3705243116061496,1.446502459115057
34,0.42383771550328847,0.693923332243755,0.42183317733974895,0.37698901287492076,1.3922202303936126,1.5752372199807718
35,0.4346968319409219,0.6520792350477623,0.42213245572575536,0.3807480949657295,1.191797796151433,1.526213676567535
36,0.448678533001662,0.690236353715767,0.41828833154011374,0.43165754758972225,1.224558647279408,1.502134741874476
37,0.44526208150747665,0.6759058021346301,0.4036660374184305,0.3624390746567318,1.1849044220964025,1.368810674654193
38,0.4216912958091137,0.6637293578663871,0.40888485810603564,0.42205228891302204,1.1484550599230077,1.3631652853046048
39,0.46303521106481926,0.6597662661863305,0.4518937607891719,0.4262488455398717,1.10142415177782,1.2417199944143313
40,0.43526727361052897,0.6602646466424876,0.4311382302368203,0.4192455402722613,1.0524322962168287,1.2183371143398811
41,0.4973298649753954,0.6759070220014558,0.45139642130235946,0.4360295155985739,1.1050672384447915,1.274080742240591
42,0.44492669541042773,0.7334981889936131,0.45631441069061,0.4713695330557618,0.9729545761301575,1.1285688844628092
43,0.47385184780910633,0.6686029368230936,0.4461778322743022,0.4774025297524071,0.9799445840241737,1.2772080038806188
44,0.47743470807404237,0.6530835699890504,0.4598054018447274,0.44629176958281436,1.0023419761036199,1.0804287509870851
45,0.4892782988067678,0.695136158950596,0.476845764127484,0.47526822662842433,0.8821647479266718,1.2003886402799675
46,0.4887547984716619,0.695151706947659,0.5144490540085299,0.5060500425375777,0.9529380209475014,1.162001054909512
47,0.4924659529814605,0.6835895681010795,0.5062204709710496,0.4859728483443553,0.87677761926112,1.0754587128045205
48,0.5052169467441777,0.6866413701855032,0.5163509224035119,0.47096635879365617,0.8808368093332631,1.0878988288928182
49,0.5061484936350744,0.6898342499164055,0.450383251391135,0.5251358259186089,0.8088615891482979,1.1047698732637288
50,0.5000374832354811,0.7555278352641902,0.49177257909546157,0.5237644746541789,0.700384508441838,1.0797950247087633
