epoch,f1,accuracy,precision,recall,train_loss,val_loss
1,0.45597661093129915,0.4964956237124403,0.5496995156865166,0.41504051644921625,2.4756412199334985,2.5626976027484165
2,0.4641675475679072,0.5224611846929593,0.5546583813387899,0.41389970588461095,2.4294823855046133,2.6686413835609457
3,0.45958089643888195,0.5199653721015308,0.5535350179645931,0.42629163152083915,2.386306308984271,2.5522960034439395
4,0.49145929585270376,0.5231042935296933,0.56934924053799,0.4369112486725338,2.42692960691478,2.603425020071305
5,0.4995317625432935,0.5354189592115428,0.5908450053029093,0.4460769944910662,2.289744473991702,2.492943825387399
6,0.5058907520139991,0.568366691419456,0.5857481131647053,0.4639821765597173,2.2225197372144034,2.4696487606011615
7,0.49970779327152637,0.5605350284978154,0.5982768041787448,0.46943668753022494,2.255999774310321,2.4944447212647014
8,0.5069329323162699,0.5676257366818784,0.6146464182196628,0.49277343439569954,2.2000086632856735,2.366635795560534
9,0.5090687774959504,0.5673554631899236,0.6066375558482259,0.5030646897988467,2.3538691459541323,2.3007663607095874
10,0.5308387250176093,0.5716648527257715,0.6044120042793767,0.49079649582613927,2.183825373821999,2.341959450997321
11,0.527195926707215,0.5530391771166958,0.620672522151828,0.46063344451540633,2.094532971239069,2.3352304142273135
12,0.5342258349475072,0.5772101965353686,0.6165570385368572,0.5203683246612727,2.0271944215406457,2.1872021214372674
13,0.5497630928308933,0.5861942558679752,0.6229557731670283,0.5115962366101294,1.9509855794715607,2.1407058550595983
14,0.5571084382481579,0.5792510793595247,0.6188010720038102,0.51798516078169,1.9587390457131282,2.160331361945853
15,0.5646202147117805,0.5934258420978457,0.6492625749108439,0.5310155472501064,1.9807470885879568,2.1698899320159
16,0.5826644459684027,0.5921916352907737,0.6421399742435057,0.5395335695318539,2.0113664325797385,2.1358854629196937
17,0.5867904780215029,0.6186167616430263,0.6538209824581587,0.559122698101054,1.9610844571193957,1.9705499439887442
18,0.5911184396948889,0.6341876597084881,0.6476403807139336,0.5464056422087378,1.8814547415823188,2.1386963640237995
19,0.6038301292831147,0.6440677451862433,0.6683594762971548,0.560222792542084,1.8188416167148758,1.953530104236189
20,0.6000847295889536,0.6441478446207924,0.6623805876186492,0.5834315855419743,1.8134406178206075,1.9440961001866852
21,0.6190527862390968,0.6373660365880144,0.6745829127829818,0.595229440304133,1.739068100125771,1.8738407384007307
22,0.6275060249284463,0.6346793484148004,0.6907782603123913,0.6044154164493601,1.8159181997881937,2.057899730156225
23,0.6189695314064252,0.643431313005985,0.6959075931223253,0.599129637210667,1.685540490936246,1.8785242402172782
24,0.6519569375437037,0.6553101742274551,0.6937796992748306,0.6062173435073376,1.6556831070876636,1.7809414951591063
25,0.64118566294773,0.6661114030196433,0.6823186896729329,0.6199336516621208,1.5142088787489665,1.8518354129977468
26,0.6589030979920644,0.6804025150200841,0.7359281057006065,0.6363987275228472,1.5802282576738618,1.814148146758602
27,0.6776441174053527,0.6788583578187304,0.7294585897027315,0.6578547736927255,1.596824206898247,1.7247363785852072
28,0.6832567675771387,0.6993897589366825,0.7252267482488831,0.6315256281422925,1.4666138711480727,1.7544364027670032
29,0.6823433338856884,0.7006772649720053,0.7164679621840904,0.6587927124304164,1.4474639832753593,1.6224824823501482
30,0.6863750099711793,0.7101054571174102,0.7288640783829803,0.6566732155897479,1.4896355508866832,1.610424903503045
31,0.7074751190857557,0.728402505526712,0.7305657957022348,0.6624775732264652,1.341167138824097,1.4873870007260364
32,0.7127469497780862,0.7121976826579963,0.7546385593909639,0.6976695664534481,1.4328900503770958,1.4965629349468264
33,0.7078163497995587,0.7351870457829237,0.7506250289085183,0.7024462457449935,1.318392805491345,1.6524578483402412
34,0.714051063529983,0.7378602677152393,0.7461583614164017,0.7104943351594726,1.2905715889754397,1.610485717663339
35,0.70927644818304,0.741665137190303,0.7552924490087521,0.72421025839731,1.2188060797437201,1.4839473189189378
36,0.7395403184168359,0.7608525632086596,0.7772118814256991,0.7192028110323386,1.2589023130213939,1.5477758868313902
37,0.745173022549816,0.7677901415455701,0.7880009784682048,0.7286736248366648,1.3279935992514689,1.4063955308035019
38,0.7653619137464254,0.7565350920401157,0.7932833156348624,0.7638573061672257,1.2090748619730316,1.3693953818459257
39,0.7655905509348037,0.7711783941614208,0.7915703206505398,0.7485342894574043,1.091785736902973,1.3553906389079335
40,0.7833422919417269,0.7828121168258407,0.7874737513119736,0.7673513211305409,1.1567810292745737,1.3125047042805862
41,0.7710263577208383,0.7842699325197742,0.7635848617467088,0.7690638154096332,1.0491660227032875,1.2750882205863892
42,0.7973815033096762,0.799850213322878,0.8049716002380822,0.7595174146992159,1.0987242490713778,1.324603886428973
43,0.7887108362089534,0.8038119201791026,0.807981712411559,0.7665537099619872,1.035333820108218,1.2330081392373722
44,0.8097759606179228,0.8263256124035602,0.8153998209632136,0.790210157800601,0.8128429217264133,1.2347489058660284
45,0.7954124160746932,0.799697208640702,0.8205389734703321,0.8155610125166999,0.8747960183522484,1.22188283151664
46,0.8203513529936619,0.8207756401025261,0.8127373783805085,0.8218829165663601,0.9372192611417693,1.1512911477392842
47,0.806153120585541,0.8199149748848781,0.837574085568512,0.8321407716422403,0.8625828636072507,1.0377837204455058
48,0.8313286251405825,0.8420410745543905,0.8443221631403186,0.8221295382106368,0.7688122026146074,0.9828280466621577
49,0.8464035399387793,0.8268282810995445,0.8508233878205966,0.8571587249012231,0.7533205242253093,1.0409268380884384
50,0.8447903144876892,0.8534631271022489,0.859465770035734,0.8403510669981361,0.6546881689955307,0.9897246217105039
