epoch,f1,accuracy,precision,recall,train_loss,val_loss
1,0.1947555501014818,0.4802916894527964,0.11307561635139471,0.12346805135831602,2.7211737145710737,2.790878420439566
2,0.18561665825517926,0.47725627544237526,0.18831480683372415,0.10189494815643643,2.656348288914653,2.7779689622554486
3,0.22168402804987605,0.5050791227895819,0.11881547132405884,0.17867396939195532,2.7589985586674843,2.9460775433151998
4,0.1455841570961834,0.5061350192344403,0.156995755338579,0.16795598703175324,2.690270079611113,2.7838131178369023
5,0.13813566186761292,0.507394025712122,0.11274797505795242,0.19191543694457733,2.5831831635391502,2.6962083235584196
6,0.20203141851418652,0.4797334188968707,0.11130214336397308,0.2399692081567496,2.71071983069286,2.729180229061427
7,0.1691244941345892,0.5081474520901369,0.17361120621936896,0.17467464786440667,2.4868480272410753,2.6425319978140966
8,0.1759381094105883,0.4862064786492767,0.1753526540092815,0.17843604628613846,2.5281073297087575,2.609694061439634
9,0.2096886935118903,0.4654189521031745,0.19986802122904318,0.17878821230042233,2.579987096081362,2.5304012074750974
10,0.19780083897712208,0.4918933044873614,0.21365137910390453,0.16482509994901676,2.4257405046451455,2.5784511365114957
11,0.2595528774109437,0.5189656611473081,0.24009696508263625,0.2084001337284157,2.442875519767156,2.5058937592897155
12,0.22249971021419526,0.5408274399659967,0.17334860095240937,0.18006357567429015,2.5281078551891354,2.4985745609632692
13,0.204137642329966,0.4981613571347445,0.22120834332662134,0.1770464641721946,2.374482003517507,2.4944843918777924
14,0.25751683051315505,0.4764554569054296,0.23152455260791288,0.21588776923512654,2.3428429374233963,2.434615355988443
15,0.24777758666451907,0.49341748058482615,0.176686694261666,0.22423687983264778,2.285165933382509,2.461930446660257
16,0.2650353157033245,0.5648280158993988,0.2881015966206207,0.24979513953377547,2.3590995806423587,2.41168970048313
17,0.27063504786420106,0.4995235656743116,0.19757716942989867,0.19928658045195377,2.24124995831594,2.3762025170758294
18,0.2792375531966924,0.5299023327725702,0.2499083674369019,0.25062786787463875,2.148390150582857,2.3982667329491862
19,0.2968076011063648,0.48569633254655875,0.26553812928830567,0.2299134197173017,2.115107773613262,2.4309471400860554
20,0.25178527173623205,0.5132482617733616,0.25228822784305144,0.27146994710145517,2.223799469641464,2.2822901178597554
21,0.27657193901838184,0.5373196361409709,0.2724539898098352,0.24874126570666644,2.190523699754789,2.331409304586457
22,0.2812123154593713,0.5048890651951615,0.31417486349115153,0.25610739250411163,2.2014144416019152,2.4262119302921255
23,0.29870070214021893,0.5400140609122628,0.30010004323527273,0.29723165944386243,2.099711751700808,2.2064716772242208
24,0.2689539542689259,0.5294622993978493,0.2696879862730572,0.22138354881987488,2.040417338173068,2.175323902369175
25,0.2978494515586628,0.535181481390307,0.2469152703639711,0.30022121620486153,2.0116356940704647,2.091608097529314
26,0.2796798378581962,0.5617395089217987,0.32304781605084476,0.3106849582063826,1.9806483603374991,2.153816060964412
27,0.31504974873196684,0.5033479350841312,0.31798625099619465,0.3211649679774255,1.8137290322067656,2.1186034583036264
28,0.30272370060049203,0.5211289467344656,0.3236589581680117,0.326550123987034,1.8955550141595205,2.1131960560153358
29,0.33939599255797437,0.5627291759803267,0.298511206358427,0.311326281099334,1.7722812884851022,2.1014664885961127
30,0.321419642964564,0.5396899421803163,0.30214896675363134,0.3245994982770396,1.8449762234961962,2.0613335480320485
31,0.32190266150188246,0.5314046536625988,0.2933004122236249,0.3450899138133291,1.7554057932496734,2.014621542543923
32,0.3302959204503133,0.5698797687563274,0.36267925588634903,0.3500467379158251,1.8234897910117855,1.9494957710839014
33,0.3322600087181311,0.5663605931466974,0.345945175714043,0.3413660130471758,1.6568838780801238,2.0474930128609774
34,0.3463566592036108,0.5067478365850103,0.3476990444421424,0.3321397019644999,1.7703092595694958,1.8643424380162372
35,0.3248328945366083,0.5467646297835238,0.3455657181002961,0.34066446567154274,1.683361719272666,1.9055703305166545
36,0.32262963321103455,0.5832278146292867,0.3782339448671517,0.3401590203350768,1.643248890307334,1.9544320719560828
37,0.428223617046892,0.5791672108809007,0.3982655176412917,0.4042832043799561,1.62706339369986,1.8231792107761482
38,0.40148152520857794,0.5428142929070094,0.3865163694181032,0.32711780440595806,1.5913914318893514,1.6931634229715415
39,0.37560196494769077,0.5477216920387203,0.3715916514454109,0.39424662046119735,1.5717168608480625,1.7075227143238128
40,0.3706317205265637,0.5805227428001571,0.3774171634797358,0.3619370579711831,1.4782496753582017,1.7445973229435432
41,0.4158556057350251,0.5720458629061836,0.4235467914720216,0.4095854181594685,1.4590773637369752,1.7441058923335915
42,0.3676280326883426,0.5990858877188803,0.3899698227903388,0.3803172213949996,1.4434394826657906,1.5953962058066788
43,0.38744036867036835,0.6039578254255297,0.3772021205080061,0.4063834804832514,1.3682525109238504,1.5233059443936379
44,0.39020516146925266,0.5831762771805891,0.40210943353855155,0.40281076021839873,1.4935708229803946,1.6686881430472078
45,0.4623894045619079,0.625092535030687,0.38892161467594966,0.3969189202377432,1.4185264890340241,1.5996146843176557
46,0.4239020560716396,0.5560601611400696,0.4463422417365133,0.4410440248422589,1.3066954296662776,1.5738813935607965
47,0.43262554396338,0.5941056028841365,0.43134334955973475,0.46884567028370905,1.2928260417294997,1.5560329839096638
48,0.500831927265224,0.6022547702427813,0.44615805862541663,0.39541877188066465,1.2218528740335883,1.5439461799362642
49,0.4511487223787552,0.5659181495256339,0.4522677743939035,0.4583295595598312,1.1905025169288463,1.469875050849571
50,0.4690463773637642,0.5996783593115047,0.4724141157578529,0.44581380078667876,1.0797324801798847,1.4465390854634355
